txn_id,user_id,merchant_id,bank_id,txn_time,amount,status,failure_reason,bank_name,server_status,merchant_name,category,user_name,user_city,document
11a33253-7dcf-4e92-9692-e56b7d94e08c,631,106,3,2024-09-02 04:47:00,3573.46,FAILED,CARD_DECLINED,SBI,DOWN,"Bentley, Franco and Washington",Grocery,Dr. Natalie Bond,Emilystad,"
Transaction ID: 11a33253-7dcf-4e92-9692-e56b7d94e08c
Timestamp: 2024-09-02 04:47:00
Amount: 3573.46
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: SBI (Server: DOWN)
Merchant: Bentley, Franco and Washington (Grocery)
User City: Emilystad
"
a8e19a86-3031-4e8e-bfe0-fb3044126bc6,4,142,10,2025-05-27 13:02:00,2681.62,FAILED,TIMEOUT,Union Bank,DELAYED,Harper-Hanson,Grocery,Michelle Parker,Davidshire,"
Transaction ID: a8e19a86-3031-4e8e-bfe0-fb3044126bc6
Timestamp: 2025-05-27 13:02:00
Amount: 2681.62
Status: FAILED
Failure Reason: TIMEOUT
Bank: Union Bank (Server: DELAYED)
Merchant: Harper-Hanson (Grocery)
User City: Davidshire
"
0e8fef67-a04a-42bb-96b4-e6f97fc2d66f,895,160,15,2024-11-09 11:51:00,1282.71,FAILED,INVALID_PIN,IndusInd,DELAYED,Hernandez-Brown,Health,Denise Anderson,Port Samantha,"
Transaction ID: 0e8fef67-a04a-42bb-96b4-e6f97fc2d66f
Timestamp: 2024-11-09 11:51:00
Amount: 1282.71
Status: FAILED
Failure Reason: INVALID_PIN
Bank: IndusInd (Server: DELAYED)
Merchant: Hernandez-Brown (Health)
User City: Port Samantha
"
16481bb5-be25-4a50-b1a4-2136fe5deb83,469,126,17,2025-06-15 16:00:00,5675.43,FAILED,TIMEOUT,Standard Chartered,DOWN,"Moon, Walsh and Mathis",Food,Anthony Ortega,North Sheilatown,"
Transaction ID: 16481bb5-be25-4a50-b1a4-2136fe5deb83
Timestamp: 2025-06-15 16:00:00
Amount: 5675.43
Status: FAILED
Failure Reason: TIMEOUT
Bank: Standard Chartered (Server: DOWN)
Merchant: Moon, Walsh and Mathis (Food)
User City: North Sheilatown
"
7542aa24-d14e-48f6-b1d9-b469b2532dd5,232,89,12,2025-01-19 11:14:00,1967.85,FAILED,INVALID_PIN,IDFC,ONLINE,Garcia-Stuart,Ecommerce,Susan Harris,New Brianna,"
Transaction ID: 7542aa24-d14e-48f6-b1d9-b469b2532dd5
Timestamp: 2025-01-19 11:14:00
Amount: 1967.85
Status: FAILED
Failure Reason: INVALID_PIN
Bank: IDFC (Server: ONLINE)
Merchant: Garcia-Stuart (Ecommerce)
User City: New Brianna
"
d2e4d791-cb60-4c64-aba2-a179798342ca,736,143,9,2024-09-19 16:25:00,4545.27,FAILED,CARD_DECLINED,Canara,DELAYED,Miller-Mills,Travel,Mrs. Amber Patton DDS,North Jessica,"
Transaction ID: d2e4d791-cb60-4c64-aba2-a179798342ca
Timestamp: 2024-09-19 16:25:00
Amount: 4545.27
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Canara (Server: DELAYED)
Merchant: Miller-Mills (Travel)
User City: North Jessica
"
8cc7429f-0403-4150-86a9-f257039a2665,469,57,10,2025-05-05 22:53:00,7911.59,FAILED,INVALID_PIN,Union Bank,DELAYED,Norris Ltd,Fashion,Anthony Ortega,North Sheilatown,"
Transaction ID: 8cc7429f-0403-4150-86a9-f257039a2665
Timestamp: 2025-05-05 22:53:00
Amount: 7911.59
Status: FAILED
Failure Reason: INVALID_PIN
Bank: Union Bank (Server: DELAYED)
Merchant: Norris Ltd (Fashion)
User City: North Sheilatown
"
d0af9d2a-e9b7-4696-a683-293cc9e7be03,801,51,15,2024-10-25 23:11:00,5784.68,FAILED,INSUFFICIENT_FUNDS,IndusInd,DELAYED,"Porter, Richardson and Jones",Food,Brendan Christensen,Whiteport,"
Transaction ID: d0af9d2a-e9b7-4696-a683-293cc9e7be03
Timestamp: 2024-10-25 23:11:00
Amount: 5784.68
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: IndusInd (Server: DELAYED)
Merchant: Porter, Richardson and Jones (Food)
User City: Whiteport
"
938f26dc-99e2-4667-89ea-5a6015afeb69,429,114,11,2024-10-15 16:20:00,6519.04,FAILED,INSUFFICIENT_FUNDS,HSBC,DELAYED,Collins-Evans,Travel,Megan Russo,New Emilybury,"
Transaction ID: 938f26dc-99e2-4667-89ea-5a6015afeb69
Timestamp: 2024-10-15 16:20:00
Amount: 6519.04
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: HSBC (Server: DELAYED)
Merchant: Collins-Evans (Travel)
User City: New Emilybury
"
887157e6-3e5c-4f49-8857-161ad12eee6d,210,131,9,2024-10-03 21:02:00,8651.62,FAILED,INSUFFICIENT_FUNDS,Canara,DELAYED,Wright LLC,Health,Brandon Larsen,Lake Timothyview,"
Transaction ID: 887157e6-3e5c-4f49-8857-161ad12eee6d
Timestamp: 2024-10-03 21:02:00
Amount: 8651.62
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Canara (Server: DELAYED)
Merchant: Wright LLC (Health)
User City: Lake Timothyview
"
15973278-7e56-4432-bf2a-4fb5b78d6ba8,183,84,19,2025-06-27 12:07:00,300.39,FAILED,INSUFFICIENT_FUNDS,AU Small,DELAYED,Bass-Garcia,Fashion,Rebecca Webster,West Markbury,"
Transaction ID: 15973278-7e56-4432-bf2a-4fb5b78d6ba8
Timestamp: 2025-06-27 12:07:00
Amount: 300.39
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: AU Small (Server: DELAYED)
Merchant: Bass-Garcia (Fashion)
User City: West Markbury
"
99b584e6-4076-4f05-be89-90724fea91ed,343,119,17,2025-01-29 21:15:00,6615.76,FAILED,INSUFFICIENT_FUNDS,Standard Chartered,DOWN,Crawford Ltd,Ecommerce,John Watkins,Port Jamesstad,"
Transaction ID: 99b584e6-4076-4f05-be89-90724fea91ed
Timestamp: 2025-01-29 21:15:00
Amount: 6615.76
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Standard Chartered (Server: DOWN)
Merchant: Crawford Ltd (Ecommerce)
User City: Port Jamesstad
"
8f0d7704-319f-4d9d-94de-4b687b084c0e,741,74,4,2024-09-12 13:06:00,3991.23,FAILED,INSUFFICIENT_FUNDS,Axis,ONLINE,"Taylor, Martin and Camacho",Grocery,Amy Hansen,Meadowsshire,"
Transaction ID: 8f0d7704-319f-4d9d-94de-4b687b084c0e
Timestamp: 2024-09-12 13:06:00
Amount: 3991.23
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Axis (Server: ONLINE)
Merchant: Taylor, Martin and Camacho (Grocery)
User City: Meadowsshire
"
453ce407-e97c-4ce9-821e-ad9814a6af7b,209,178,16,2025-03-11 03:11:00,522.22,FAILED,INVALID_PIN,UCO,DELAYED,Maynard LLC,Fashion,Lucas Lane,Kimberlyton,"
Transaction ID: 453ce407-e97c-4ce9-821e-ad9814a6af7b
Timestamp: 2025-03-11 03:11:00
Amount: 522.22
Status: FAILED
Failure Reason: INVALID_PIN
Bank: UCO (Server: DELAYED)
Merchant: Maynard LLC (Fashion)
User City: Kimberlyton
"
253ff8a5-0025-45c6-8a10-e17681766cf7,85,58,1,2025-01-13 23:48:00,7441.87,FAILED,INVALID_PIN,ICICI,DOWN,Harris PLC,Travel,Gregory Gill,Randallstad,"
Transaction ID: 253ff8a5-0025-45c6-8a10-e17681766cf7
Timestamp: 2025-01-13 23:48:00
Amount: 7441.87
Status: FAILED
Failure Reason: INVALID_PIN
Bank: ICICI (Server: DOWN)
Merchant: Harris PLC (Travel)
User City: Randallstad
"
12d5a7cd-32d9-4f47-bbe6-0321e9684720,230,115,8,2025-05-20 01:46:00,9515.84,FAILED,CARD_DECLINED,BOB,ONLINE,"Townsend, Russell and Thomas",Food,Savannah Williams,Port Cathyland,"
Transaction ID: 12d5a7cd-32d9-4f47-bbe6-0321e9684720
Timestamp: 2025-05-20 01:46:00
Amount: 9515.84
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: BOB (Server: ONLINE)
Merchant: Townsend, Russell and Thomas (Food)
User City: Port Cathyland
"
f44d1ab6-aeb8-4356-a657-97f84c2e179e,325,24,16,2025-04-27 21:36:00,8772.42,FAILED,TIMEOUT,UCO,DELAYED,Lester-Roberts,Travel,Gary White,South Derekstad,"
Transaction ID: f44d1ab6-aeb8-4356-a657-97f84c2e179e
Timestamp: 2025-04-27 21:36:00
Amount: 8772.42
Status: FAILED
Failure Reason: TIMEOUT
Bank: UCO (Server: DELAYED)
Merchant: Lester-Roberts (Travel)
User City: South Derekstad
"
670a3826-f6ec-4a1d-855e-874dd04cff6a,369,53,18,2025-03-08 07:46:00,6191.46,FAILED,TIMEOUT,City Union,DOWN,Huynh and Sons,Food,Laurie Palmer,Martinborough,"
Transaction ID: 670a3826-f6ec-4a1d-855e-874dd04cff6a
Timestamp: 2025-03-08 07:46:00
Amount: 6191.46
Status: FAILED
Failure Reason: TIMEOUT
Bank: City Union (Server: DOWN)
Merchant: Huynh and Sons (Food)
User City: Martinborough
"
873dcbff-aeff-4f74-aebf-1f3457823f75,630,60,16,2024-09-21 16:03:00,4609.06,FAILED,INSUFFICIENT_FUNDS,UCO,DELAYED,"Johnson, Reese and Vaughan",Health,Shannon Rush,South Joseph,"
Transaction ID: 873dcbff-aeff-4f74-aebf-1f3457823f75
Timestamp: 2024-09-21 16:03:00
Amount: 4609.06
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: UCO (Server: DELAYED)
Merchant: Johnson, Reese and Vaughan (Health)
User City: South Joseph
"
b416de9e-d6dd-4028-a2eb-4bda18644c81,331,141,17,2024-07-28 00:29:00,1455.26,FAILED,INVALID_PIN,Standard Chartered,DOWN,"Fletcher, Williamson and Guzman",Travel,Shawn Durham,South Ryan,"
Transaction ID: b416de9e-d6dd-4028-a2eb-4bda18644c81
Timestamp: 2024-07-28 00:29:00
Amount: 1455.26
Status: FAILED
Failure Reason: INVALID_PIN
Bank: Standard Chartered (Server: DOWN)
Merchant: Fletcher, Williamson and Guzman (Travel)
User City: South Ryan
"
322ef71e-68fe-4f95-bcc4-43cdebffba8a,439,182,15,2024-12-26 00:42:00,5570.55,FAILED,INSUFFICIENT_FUNDS,IndusInd,DELAYED,Li-Bell,Fashion,Shane Wagner,Chadborough,"
Transaction ID: 322ef71e-68fe-4f95-bcc4-43cdebffba8a
Timestamp: 2024-12-26 00:42:00
Amount: 5570.55
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: IndusInd (Server: DELAYED)
Merchant: Li-Bell (Fashion)
User City: Chadborough
"
17957f62-5032-4a71-9f99-e3070f936a75,986,5,20,2024-11-30 01:19:00,9622.8,FAILED,TIMEOUT,South Indian Bank,DELAYED,Hayes and Sons,Ecommerce,Ryan Cruz,Evansshire,"
Transaction ID: 17957f62-5032-4a71-9f99-e3070f936a75
Timestamp: 2024-11-30 01:19:00
Amount: 9622.8
Status: FAILED
Failure Reason: TIMEOUT
Bank: South Indian Bank (Server: DELAYED)
Merchant: Hayes and Sons (Ecommerce)
User City: Evansshire
"
31e0a5f0-4321-4660-99ef-6b9c23ab1b1c,278,47,5,2025-02-01 16:48:00,6785.86,FAILED,INSUFFICIENT_FUNDS,Kotak,DELAYED,Madden and Sons,Food,Victor Perkins,Kristenton,"
Transaction ID: 31e0a5f0-4321-4660-99ef-6b9c23ab1b1c
Timestamp: 2025-02-01 16:48:00
Amount: 6785.86
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Kotak (Server: DELAYED)
Merchant: Madden and Sons (Food)
User City: Kristenton
"
c1095f01-e925-4fb6-b976-455c7f9e3b1f,229,149,13,2024-11-18 17:06:00,905.8,FAILED,CARD_DECLINED,RBL,ONLINE,Moore-Richardson,Ecommerce,Joshua Rice,West Tiffanyton,"
Transaction ID: c1095f01-e925-4fb6-b976-455c7f9e3b1f
Timestamp: 2024-11-18 17:06:00
Amount: 905.8
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: RBL (Server: ONLINE)
Merchant: Moore-Richardson (Ecommerce)
User City: West Tiffanyton
"
22f3b70e-afcd-45f1-8f2d-17720d3397d2,630,157,18,2025-04-24 19:40:00,4015.96,FAILED,TIMEOUT,City Union,DOWN,"Castro, Foster and Wright",Entertainment,Shannon Rush,South Joseph,"
Transaction ID: 22f3b70e-afcd-45f1-8f2d-17720d3397d2
Timestamp: 2025-04-24 19:40:00
Amount: 4015.96
Status: FAILED
Failure Reason: TIMEOUT
Bank: City Union (Server: DOWN)
Merchant: Castro, Foster and Wright (Entertainment)
User City: South Joseph
"
2976d2ff-cd6d-44f1-9b04-b0d8f9fb0897,882,44,1,2024-09-22 15:24:00,4783.94,FAILED,INVALID_PIN,ICICI,DOWN,Galvan-Nelson,Ecommerce,Tyler Watson,Quinnfurt,"
Transaction ID: 2976d2ff-cd6d-44f1-9b04-b0d8f9fb0897
Timestamp: 2024-09-22 15:24:00
Amount: 4783.94
Status: FAILED
Failure Reason: INVALID_PIN
Bank: ICICI (Server: DOWN)
Merchant: Galvan-Nelson (Ecommerce)
User City: Quinnfurt
"
dca52332-e156-44e2-9794-94ffb538bed9,651,41,7,2025-06-20 02:00:00,1246.8,FAILED,CARD_DECLINED,PNB,ONLINE,Pace-Hernandez,Health,Tiffany Marsh,Jeanport,"
Transaction ID: dca52332-e156-44e2-9794-94ffb538bed9
Timestamp: 2025-06-20 02:00:00
Amount: 1246.8
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: PNB (Server: ONLINE)
Merchant: Pace-Hernandez (Health)
User City: Jeanport
"
7e69c563-5eef-419e-bcaa-08368c50df14,619,86,8,2024-10-07 09:24:00,1226.08,FAILED,TIMEOUT,BOB,ONLINE,Myers Group,Ecommerce,Melissa Stephens,Jenniferborough,"
Transaction ID: 7e69c563-5eef-419e-bcaa-08368c50df14
Timestamp: 2024-10-07 09:24:00
Amount: 1226.08
Status: FAILED
Failure Reason: TIMEOUT
Bank: BOB (Server: ONLINE)
Merchant: Myers Group (Ecommerce)
User City: Jenniferborough
"
4030deda-f336-411b-8401-826c97a64bda,5,66,18,2025-03-24 04:26:00,3480.03,FAILED,INSUFFICIENT_FUNDS,City Union,DOWN,Berg-Ramos,Fashion,Joshua Richardson,West Eric,"
Transaction ID: 4030deda-f336-411b-8401-826c97a64bda
Timestamp: 2025-03-24 04:26:00
Amount: 3480.03
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: City Union (Server: DOWN)
Merchant: Berg-Ramos (Fashion)
User City: West Eric
"
b397d65e-d9a7-442d-9963-58eefff7bc71,665,39,14,2024-07-25 12:34:00,1897.71,FAILED,TIMEOUT,DBS,DOWN,Smith-Casey,Entertainment,Nancy Carrillo,Michaelbury,"
Transaction ID: b397d65e-d9a7-442d-9963-58eefff7bc71
Timestamp: 2024-07-25 12:34:00
Amount: 1897.71
Status: FAILED
Failure Reason: TIMEOUT
Bank: DBS (Server: DOWN)
Merchant: Smith-Casey (Entertainment)
User City: Michaelbury
"
cff657c5-54f2-4e67-b6c1-142645dcda2b,626,43,5,2024-08-14 16:44:00,8172.02,FAILED,TIMEOUT,Kotak,DELAYED,Simmons LLC,Entertainment,Robert Baker,North Joann,"
Transaction ID: cff657c5-54f2-4e67-b6c1-142645dcda2b
Timestamp: 2024-08-14 16:44:00
Amount: 8172.02
Status: FAILED
Failure Reason: TIMEOUT
Bank: Kotak (Server: DELAYED)
Merchant: Simmons LLC (Entertainment)
User City: North Joann
"
2d5dd409-2ad2-4270-900b-0ee93790f214,861,68,15,2025-03-31 07:09:00,596.96,FAILED,TIMEOUT,IndusInd,DELAYED,"Garcia, Clark and Wiley",Food,Catherine Boyd,South Katherine,"
Transaction ID: 2d5dd409-2ad2-4270-900b-0ee93790f214
Timestamp: 2025-03-31 07:09:00
Amount: 596.96
Status: FAILED
Failure Reason: TIMEOUT
Bank: IndusInd (Server: DELAYED)
Merchant: Garcia, Clark and Wiley (Food)
User City: South Katherine
"
6979d613-6ea5-43c1-b56e-16ce34fca32b,23,167,15,2024-08-27 13:00:00,6361.14,FAILED,TIMEOUT,IndusInd,DELAYED,"Ingram, Smith and Krause",Travel,Amber Wallace,West Jeffrey,"
Transaction ID: 6979d613-6ea5-43c1-b56e-16ce34fca32b
Timestamp: 2024-08-27 13:00:00
Amount: 6361.14
Status: FAILED
Failure Reason: TIMEOUT
Bank: IndusInd (Server: DELAYED)
Merchant: Ingram, Smith and Krause (Travel)
User City: West Jeffrey
"
a0248e8f-1b8a-400f-ba16-c5a370d2c58e,932,36,14,2025-01-05 10:44:00,8863.51,FAILED,INVALID_PIN,DBS,DOWN,"Miller, Daniels and House",Entertainment,Spencer Scott,North Robert,"
Transaction ID: a0248e8f-1b8a-400f-ba16-c5a370d2c58e
Timestamp: 2025-01-05 10:44:00
Amount: 8863.51
Status: FAILED
Failure Reason: INVALID_PIN
Bank: DBS (Server: DOWN)
Merchant: Miller, Daniels and House (Entertainment)
User City: North Robert
"
8eab56ec-cc07-450e-b406-801aaccdd008,472,15,12,2024-12-29 02:52:00,2923.37,FAILED,TIMEOUT,IDFC,ONLINE,Adams-Smith,Health,John Cook,Ericafort,"
Transaction ID: 8eab56ec-cc07-450e-b406-801aaccdd008
Timestamp: 2024-12-29 02:52:00
Amount: 2923.37
Status: FAILED
Failure Reason: TIMEOUT
Bank: IDFC (Server: ONLINE)
Merchant: Adams-Smith (Health)
User City: Ericafort
"
cb1ae486-4677-41b8-89f3-07a59ac166fb,718,48,2,2025-01-05 02:05:00,9421.17,FAILED,INSUFFICIENT_FUNDS,HDFC,DOWN,Gardner Group,Ecommerce,Laurie Davis,Hannahfurt,"
Transaction ID: cb1ae486-4677-41b8-89f3-07a59ac166fb
Timestamp: 2025-01-05 02:05:00
Amount: 9421.17
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: HDFC (Server: DOWN)
Merchant: Gardner Group (Ecommerce)
User City: Hannahfurt
"
a2c9adef-686f-4b84-b3ff-ac48ef616d92,370,60,5,2024-08-19 20:41:00,3617.89,FAILED,INSUFFICIENT_FUNDS,Kotak,DELAYED,"Johnson, Reese and Vaughan",Health,Steven Snyder,Jenniferfort,"
Transaction ID: a2c9adef-686f-4b84-b3ff-ac48ef616d92
Timestamp: 2024-08-19 20:41:00
Amount: 3617.89
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: Kotak (Server: DELAYED)
Merchant: Johnson, Reese and Vaughan (Health)
User City: Jenniferfort
"
b01834d0-2d21-4813-a79e-56bcaca9e3be,704,131,7,2025-06-27 02:41:00,8186.98,FAILED,INSUFFICIENT_FUNDS,PNB,ONLINE,Wright LLC,Health,Tina Escobar,Port Melissaport,"
Transaction ID: b01834d0-2d21-4813-a79e-56bcaca9e3be
Timestamp: 2025-06-27 02:41:00
Amount: 8186.98
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: PNB (Server: ONLINE)
Merchant: Wright LLC (Health)
User City: Port Melissaport
"
1d74996a-afc0-4927-beae-16877c27ea61,473,9,14,2024-07-29 13:26:00,8556.42,FAILED,CARD_DECLINED,DBS,DOWN,Jones Inc,Ecommerce,Charles Kane,Mayoshire,"
Transaction ID: 1d74996a-afc0-4927-beae-16877c27ea61
Timestamp: 2024-07-29 13:26:00
Amount: 8556.42
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: DBS (Server: DOWN)
Merchant: Jones Inc (Ecommerce)
User City: Mayoshire
"
cf40a9d2-db9a-420a-ba15-f7913a215c17,614,24,20,2025-06-07 11:40:00,2227.55,FAILED,TIMEOUT,South Indian Bank,DELAYED,Lester-Roberts,Travel,Richard Fields,East Matthewland,"
Transaction ID: cf40a9d2-db9a-420a-ba15-f7913a215c17
Timestamp: 2025-06-07 11:40:00
Amount: 2227.55
Status: FAILED
Failure Reason: TIMEOUT
Bank: South Indian Bank (Server: DELAYED)
Merchant: Lester-Roberts (Travel)
User City: East Matthewland
"
a30c545a-7239-42f3-8f04-784895d77a2f,502,1,11,2024-12-04 17:19:00,1599.97,FAILED,TIMEOUT,HSBC,DELAYED,"Mcgrath, Graham and Jensen",Travel,Breanna Evans,Allenmouth,"
Transaction ID: a30c545a-7239-42f3-8f04-784895d77a2f
Timestamp: 2024-12-04 17:19:00
Amount: 1599.97
Status: FAILED
Failure Reason: TIMEOUT
Bank: HSBC (Server: DELAYED)
Merchant: Mcgrath, Graham and Jensen (Travel)
User City: Allenmouth
"
f7660ddb-091f-434e-bc66-b20a55f862eb,890,177,12,2024-08-03 09:03:00,9051.85,FAILED,INSUFFICIENT_FUNDS,IDFC,ONLINE,Duffy-Vega,Grocery,Brian Miller,Lake James,"
Transaction ID: f7660ddb-091f-434e-bc66-b20a55f862eb
Timestamp: 2024-08-03 09:03:00
Amount: 9051.85
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: IDFC (Server: ONLINE)
Merchant: Duffy-Vega (Grocery)
User City: Lake James
"
5ad27360-f845-4264-9732-781effb9f77f,556,111,19,2025-06-23 19:41:00,308.68,FAILED,TIMEOUT,AU Small,DELAYED,"Thompson, Taylor and Crane",Fashion,Angela Hodges,Mooreland,"
Transaction ID: 5ad27360-f845-4264-9732-781effb9f77f
Timestamp: 2025-06-23 19:41:00
Amount: 308.68
Status: FAILED
Failure Reason: TIMEOUT
Bank: AU Small (Server: DELAYED)
Merchant: Thompson, Taylor and Crane (Fashion)
User City: Mooreland
"
3f523bec-21e8-4958-85f0-34d4c0c3e3d5,276,193,6,2025-02-04 12:53:00,3264.55,FAILED,CARD_DECLINED,Yes Bank,DOWN,"Campbell, Carroll and Valentine",Health,Steven Smith,East Richardborough,"
Transaction ID: 3f523bec-21e8-4958-85f0-34d4c0c3e3d5
Timestamp: 2025-02-04 12:53:00
Amount: 3264.55
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Yes Bank (Server: DOWN)
Merchant: Campbell, Carroll and Valentine (Health)
User City: East Richardborough
"
563626dc-8174-4ff2-b0ee-177f0dba8afa,451,72,10,2024-10-10 20:24:00,2466.39,FAILED,CARD_DECLINED,Union Bank,DELAYED,Williams-Allison,Ecommerce,Emily Paul,Bakerburgh,"
Transaction ID: 563626dc-8174-4ff2-b0ee-177f0dba8afa
Timestamp: 2024-10-10 20:24:00
Amount: 2466.39
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Union Bank (Server: DELAYED)
Merchant: Williams-Allison (Ecommerce)
User City: Bakerburgh
"
ee725998-801b-4a90-91b1-47da9163915f,357,145,1,2025-04-27 02:07:00,309.12,FAILED,INVALID_PIN,ICICI,DOWN,"Lutz, Jones and Martin",Travel,Katrina Lucas,Lake Christina,"
Transaction ID: ee725998-801b-4a90-91b1-47da9163915f
Timestamp: 2025-04-27 02:07:00
Amount: 309.12
Status: FAILED
Failure Reason: INVALID_PIN
Bank: ICICI (Server: DOWN)
Merchant: Lutz, Jones and Martin (Travel)
User City: Lake Christina
"
db385565-b0fc-4ad8-b99f-a20f66e90ef5,486,111,12,2025-02-02 20:02:00,4671.67,FAILED,INSUFFICIENT_FUNDS,IDFC,ONLINE,"Thompson, Taylor and Crane",Fashion,Dr. Sarah Martin MD,Brownchester,"
Transaction ID: db385565-b0fc-4ad8-b99f-a20f66e90ef5
Timestamp: 2025-02-02 20:02:00
Amount: 4671.67
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: IDFC (Server: ONLINE)
Merchant: Thompson, Taylor and Crane (Fashion)
User City: Brownchester
"
1939e002-42ec-4ea2-9f99-8ecda64d5082,968,124,9,2025-03-01 06:10:00,9285.56,FAILED,CARD_DECLINED,Canara,DELAYED,Stone Group,Travel,Megan Kramer,South Jamesshire,"
Transaction ID: 1939e002-42ec-4ea2-9f99-8ecda64d5082
Timestamp: 2025-03-01 06:10:00
Amount: 9285.56
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Canara (Server: DELAYED)
Merchant: Stone Group (Travel)
User City: South Jamesshire
"
a5d8811c-8bc4-4812-b3d8-6bf90c1911d5,961,167,3,2025-06-11 09:44:00,4302.61,FAILED,TIMEOUT,SBI,DOWN,"Ingram, Smith and Krause",Travel,Jennifer Duffy,East Benjamin,"
Transaction ID: a5d8811c-8bc4-4812-b3d8-6bf90c1911d5
Timestamp: 2025-06-11 09:44:00
Amount: 4302.61
Status: FAILED
Failure Reason: TIMEOUT
Bank: SBI (Server: DOWN)
Merchant: Ingram, Smith and Krause (Travel)
User City: East Benjamin
"
1f865d62-1f43-4d05-b5de-baa41dc36be2,576,142,7,2025-05-26 01:30:00,9944.89,FAILED,INSUFFICIENT_FUNDS,PNB,ONLINE,Harper-Hanson,Grocery,Ashley Davis,Claytonport,"
Transaction ID: 1f865d62-1f43-4d05-b5de-baa41dc36be2
Timestamp: 2025-05-26 01:30:00
Amount: 9944.89
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: PNB (Server: ONLINE)
Merchant: Harper-Hanson (Grocery)
User City: Claytonport
"
936cbc88-cf03-4ac3-afe1-7f41448095a1,21,62,1,2024-09-05 06:08:00,1236.77,FAILED,INSUFFICIENT_FUNDS,ICICI,DOWN,"Malone, Johnson and Martinez",Entertainment,George Wong,Lake Bruce,"
Transaction ID: 936cbc88-cf03-4ac3-afe1-7f41448095a1
Timestamp: 2024-09-05 06:08:00
Amount: 1236.77
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: ICICI (Server: DOWN)
Merchant: Malone, Johnson and Martinez (Entertainment)
User City: Lake Bruce
"
0c0511d0-aea2-4d89-8910-75712490aa0f,761,115,2,2024-07-02 00:13:00,1174.29,FAILED,TIMEOUT,HDFC,DOWN,"Townsend, Russell and Thomas",Food,Roberto Ryan,Elliottfort,"
Transaction ID: 0c0511d0-aea2-4d89-8910-75712490aa0f
Timestamp: 2024-07-02 00:13:00
Amount: 1174.29
Status: FAILED
Failure Reason: TIMEOUT
Bank: HDFC (Server: DOWN)
Merchant: Townsend, Russell and Thomas (Food)
User City: Elliottfort
"
2434f526-0d9c-4d52-af83-8f2f0ba9b3b8,929,90,20,2024-08-30 15:38:00,9102.43,FAILED,INSUFFICIENT_FUNDS,South Indian Bank,DELAYED,Sheppard PLC,Ecommerce,Willie Payne,South Jennifer,"
Transaction ID: 2434f526-0d9c-4d52-af83-8f2f0ba9b3b8
Timestamp: 2024-08-30 15:38:00
Amount: 9102.43
Status: FAILED
Failure Reason: INSUFFICIENT_FUNDS
Bank: South Indian Bank (Server: DELAYED)
Merchant: Sheppard PLC (Ecommerce)
User City: South Jennifer
"
1ad80da3-7909-4da0-9934-acb35e2645a4,304,62,17,2025-06-03 01:04:00,7889.85,FAILED,INVALID_PIN,Standard Chartered,DOWN,"Malone, Johnson and Martinez",Entertainment,Virginia Maxwell,Elliottmouth,"
Transaction ID: 1ad80da3-7909-4da0-9934-acb35e2645a4
Timestamp: 2025-06-03 01:04:00
Amount: 7889.85
Status: FAILED
Failure Reason: INVALID_PIN
Bank: Standard Chartered (Server: DOWN)
Merchant: Malone, Johnson and Martinez (Entertainment)
User City: Elliottmouth
"
7c7f8068-28cd-4c0a-a408-ee7fb08fa42e,760,103,6,2025-06-06 05:45:00,1350.05,FAILED,CARD_DECLINED,Yes Bank,DOWN,"Clay, Wiggins and Kennedy",Ecommerce,Renee May,Lake Carolhaven,"
Transaction ID: 7c7f8068-28cd-4c0a-a408-ee7fb08fa42e
Timestamp: 2025-06-06 05:45:00
Amount: 1350.05
Status: FAILED
Failure Reason: CARD_DECLINED
Bank: Yes Bank (Server: DOWN)
Merchant: Clay, Wiggins and Kennedy (Ecommerce)
User City: Lake Carolhaven
"
